x,y,z
-3.9842294026289555,0.25066646712860907,1.5
-3.985765209139627,0.23819432018973996,1.5
-3.987222621040017,0.22571276974696286,1.5
-3.988601580793998,0.2132223085505201,1.5
-3.9899020339626006,0.20072342970242996,1.5
-3.99112392920616,0.1882166266370287,1.5
-3.992267218286345,0.1757023931014863,1.5
-3.9933318560680595,0.16318122313631583,1.5
-3.9943178005212276,0.1506536110558652,1.5
-3.9952250127224502,0.13812005142881212,1.5
-3.996053456856543,0.12558103905862716,1.5
-3.9968031002179503,0.11303706896404847,1.5
-3.997473913212035,0.10048863635953932,1.5
-3.9980658693562496,0.0879362366357299,1.5
-3.9985789452811784,0.07538036533986907,1.5
-3.999013120731463,0.06282151815625647,1.5
-3.9993683785666,0.050260190886675625,1.5
-3.999644704761618,0.03769687943081603,1.5
-3.9998420884076324,0.025132079766705673,1.5
-3.999960521712274,0.012566287931118254,1.5
-4.0,2.4492935982947064e-16,1.5
-3.999960521712274,-0.012566287931117763,1.5
-3.9998420884076324,-0.025132079766705184,1.5
-3.999644704761618,-0.03769687943081643,1.5
-3.9993683785666,-0.05026019088667514,1.5
-3.999013120731463,-0.06282151815625599,1.5
-3.9985789452811784,-0.07538036533986947,1.5
-3.9980658693562496,-0.08793623663572941,1.5
-3.997473913212035,-0.10048863635953884,1.5
-3.9968031002179503,-0.11303706896404887,1.5
-3.996053456856543,-0.1255810390586267,1.5
-3.9952250127224502,-0.13812005142881076,1.5
-3.9943178005212276,-0.15065361105586558,1.5
-3.9933318560680595,-0.16318122313631536,1.5
-3.992267218286345,-0.1757023931014858,1.5
-3.99112392920616,-0.1882166266370291,1.5
-3.9899020339626006,-0.20072342970242946,1.5
-3.988601580793998,-0.2132223085505196,1.5
-3.987222621040017,-0.22571276974696328,1.5
-3.985765209139627,-0.23819432018973946,1.5
-3.984229402628956,-0.2506664671286077,1.5
-3.982615262139013,-0.26312871818456524,1.5
-3.9809228513933026,-0.27558058136927555,1.5
-3.979152237205302,-0.2880215651045039,1.5
-3.977303489475828,-0.3004511782415146,1.5
-3.9753766811902755,-0.31286893008046146,1.5
-3.973371888415736,-0.32527433038976705,1.5
-3.971289190297996,-0.3376668894254677,1.5
-3.969128669058411,-0.3500461179505522,1.5
-3.9668904099906594,-0.362411527254274,1.5
